day,os_name,country,events,campaign_id,creative_id_network,creative_network,ad_id,ad_name,spend,installs,revenue,impressions_adjust,clicks_adjust,impressions,clicks
2026-02-09,android,TW,0,"=""120240257805260572""","=""120240257912910572""",PIC19-合成修理师-Vincent-繁中,,,0.0,0,0.0,2314,27,0.0,0.0
2026-02-09,android,TW,0,"=""120240257805260572""","=""120240257805270572""",PIC30-世界观2-Vincent-繁中,,,0.0,0,0.0,1556,9,0.0,0.0
2026-02-09,android,TW,0,"=""120240257805260572""","=""120241465869800572""",PIC五图01-繁中,,,0.0,0,0.0,592,11,0.0,0.0
2026-02-09,android,TW,0,"=""120240257805260572""","=""120241473277760572""",PIC五图05-繁中,,,0.0,0,0.0,1297,10,0.0,0.0
2026-02-09,android,TW,0,"=""120240257805260572""","=""120241465869840572""",VID10-选择英雄+战斗-Vincent,,,0.0,0,0.0,453,4,0.0,0.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120238607155660510""",PIC13-4级厨师长-Vincent-英语,"=""120238607155660510""",PIC13-4级厨师长-Vincent-英语,13.6,0,0.0,3853,16,3853.0,16.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120238607155690510""",PIC14-4级佛耶哥-Vincent-英语,"=""120238607155690510""",PIC14-4级佛耶哥-Vincent-英语,9.18,0,0.0,2026,11,2026.0,11.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120238607155710510""",PIC15-4级巨魔-Vincent-英语,"=""120238607155710510""",PIC15-4级巨魔-Vincent-英语,14.5,0,0.0,2297,19,2297.0,19.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120238607155720510""",PIC16-4级蛇女-Vincent-英语,"=""120238607155720510""",PIC16-4级蛇女-Vincent-英语,3.17,0,0.0,964,3,964.0,3.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120238607155730510""",PIC17-4级巫妖-Vincent-英语,"=""120238607155730510""",PIC17-4级巫妖-Vincent-英语,15.76,0,0.0,3042,29,3042.0,29.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357471620510""",PIC18-合成加特林-Vincent-英语,"=""120239357471620510""",PIC18-合成加特林-Vincent-英语,72.15,0,0.0,6389,90,6389.0,90.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239528904090510""",PIC18-合成加特林-Vincent-英语,"=""120239528904090510""",PIC18-合成加特林-Vincent-英语,48.12,0,0.0,2772,37,2772.0,37.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357471640510""",PIC19-合成修理师-Vincent-英语,"=""120239357471640510""",PIC19-合成修理师-Vincent-英语,256.14,0,0.0,17972,230,26209.0,364.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239528904140510""",PIC19-合成修理师-Vincent-英语,"=""120239528904140510""",PIC19-合成修理师-Vincent-英语,26.32,0,0.0,1676,23,1676.0,23.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357471650510""",PIC20-合成厨师长-Vincent-英语,"=""120239357471650510""",PIC20-合成厨师长-Vincent-英语,11.88,0,0.0,2012,19,2012.0,19.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239528904100510""",PIC20-合成厨师长-Vincent-英语,"=""120239528904100510""",PIC20-合成厨师长-Vincent-英语,9.41,0,0.0,1138,8,1138.0,8.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357471660510""",PIC21-合成火法师-Vincent-英语,"=""120239357471660510""",PIC21-合成火法师-Vincent-英语,40.88,0,0.0,3794,62,3794.0,62.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239528904130510""",PIC21-合成火法师-Vincent-英语,"=""120239528904130510""",PIC21-合成火法师-Vincent-英语,251.13,0,0.0,15980,176,26163.0,322.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357471670510""",PIC22-合成蛇女-Vincent-英语,"=""120239357471670510""",PIC22-合成蛇女-Vincent-英语,16.47,0,0.0,2540,10,3442.0,13.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239528904120510""",PIC22-合成蛇女-Vincent-英语,"=""120239528904120510""",PIC22-合成蛇女-Vincent-英语,12.92,0,0.0,1524,13,1524.0,13.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357496490510""",PIC23-合成犀牛-Vincent-英语,"=""120239357496490510""",PIC23-合成犀牛-Vincent-英语,89.63,0,0.0,6558,65,11491.0,133.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239528904110510""",PIC23-合成犀牛-Vincent-英语,"=""120239528904110510""",PIC23-合成犀牛-Vincent-英语,19.82,0,0.0,1528,20,1528.0,20.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357533120510""",PIC29-世界观-Vincent-英语,"=""120239357533120510""",PIC29-世界观-Vincent-英语,28.92,0,0.0,2723,28,2723.0,28.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357533130510""",PIC30-世界观2-Vincent-英语,"=""120239357533130510""",PIC30-世界观2-Vincent-英语,24.9,0,0.0,2289,27,2289.0,27.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357533140510""",PIC32-机械族阵容-Vincent-英语,"=""120239357533140510""",PIC32-机械族阵容-Vincent-英语,1.57,0,0.0,479,1,479.0,1.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357533150510""",PIC33-魔族阵容-Vincent-英语,"=""120239357533150510""",PIC33-魔族阵容-Vincent-英语,2.87,0,0.0,937,4,937.0,4.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239357533160510""",PIC34-神族阵容-Vincent-英语,"=""120239357533160510""",PIC34-神族阵容-Vincent-英语,15.66,0,0.0,2446,29,2446.0,29.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239422701200510""",PIC五图01-英语,"=""120239422701200510""",PIC五图01-英语,308.97,0,0.0,17901,360,27411.0,548.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239422701210510""",PIC五图02-英语,"=""120239422701210510""",PIC五图02-英语,9.66,0,0.0,1943,11,2350.0,15.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239422701220510""",PIC五图03-英语,"=""120239422701220510""",PIC五图03-英语,28.01,0,0.0,3988,21,4778.0,30.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239422701180510""",PIC五图04-英语,"=""120239422701180510""",PIC五图04-英语,61.34,0,0.0,6110,84,6110.0,84.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239422701190510""",PIC五图05-英语,"=""120239422701190510""",PIC五图05-英语,6.19,0,0.0,1453,4,1763.0,4.0
2026-02-09,android,US,0,"=""120238607155630510""","=""120239423540220510""",PIC五图06-英语,"=""120239423540220510""",PIC五图06-英语,109.51,0,0.0,7651,133,10637.0,156.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120238648236390510""",VID11-合成角色展示-Vincent-通用,"=""120238648236390510""",VID11-合成角色展示-Vincent-通用,176.09,0,0.0,8952,184,8952.0,184.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239358487270510""",VID12-英雄展示1-Abbey-通用,"=""120239358487270510""",VID12-英雄展示1-Abbey-通用,30.39,0,0.0,2174,26,2174.0,26.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239358530980510""",VID16-阵容组合-Abbey-英语,"=""120239358530980510""",VID16-阵容组合-Abbey-英语,37.91,0,0.0,947,21,1349.0,33.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239408869050510""",VID18-角色展示轮播-Vincent-英语,"=""120239408869050510""",VID18-角色展示轮播-Vincent-英语,128.4,0,0.0,7166,112,7166.0,112.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239358520010510""",VID20-角色升级-Vincent-英语,"=""120239358520010510""",VID20-角色升级-Vincent-英语,0.91,0,0.0,70,0,70.0,0.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239358530960510""",VID22-选择+闯关-Vincent-英语,"=""120239358530960510""",VID22-选择+闯关-Vincent-英语,461.53,0,0.0,14757,367,17317.0,431.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239408869020510""",VID23-英雄升级战斗-Vincent-英语,"=""120239408869020510""",VID23-英雄升级战斗-Vincent-英语,52.84,0,0.0,2365,55,2365.0,55.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239408869010510""",VID25-合成合成合成-Vincent-英语,"=""120239408869010510""",VID25-合成合成合成-Vincent-英语,0.01,0,0.0,2,0,2.0,0.0
2026-02-09,android,US,0,"=""120238648236360510""","=""120239504948630510""",VID26-魔族失败胜利-Vincent-英语,"=""120239504948630510""",VID26-魔族失败胜利-Vincent-英语,75.71,0,0.0,1810,33,3955.0,62.0
2026-02-09,android,US,0,"=""120237593576510510""","=""120237593576530510""",PIC01-打造阵容-Vincent-英语,"=""120237593576530510""",PIC01-打造阵容-Vincent-英语,27.12,0,0.0,2947,31,2947.0,31.0
2026-02-09,android,US,0,"=""120237593576510510""","=""120237596829780510""",PIC04-合成场景版-Vincent-英语,"=""120237596829780510""",PIC04-合成场景版-Vincent-英语,15.14,0,0.0,2480,5,2480.0,5.0
2026-02-09,android,US,0,"=""120237593576510510""","=""120237596851810510""",PIC05-合成祭司-Vincent-英语,"=""120237596851810510""",PIC05-合成祭司-Vincent-英语,27.42,0,0.0,3387,26,3387.0,26.0
2026-02-09,android,US,0,"=""120237593576510510""","=""120237659770240510""",VID06-LUDUS战斗-Vincent,"=""120237659770240510""",VID06-LUDUS战斗-Vincent,18.5,0,0.0,520,17,520.0,17.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970072322580""",PIC18-合成加特林-Vincent-英语,,,0.0,0,0.0,6090,100,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970072323780""",PIC19-合成修理师-Vincent-英语,,,0.0,0,0.0,2656,36,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970072322380""",PIC21-合成火法师-Vincent-英语,,,0.0,0,0.0,18760,270,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970072322180""",PIC23-合成犀牛-Vincent-英语,,,0.0,0,0.0,2912,45,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970323092180""",PIC34-神族阵容-Vincent-英语,,,0.0,0,0.0,998,28,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970160770180""",PIC五图01-英语,,,0.0,0,0.0,10402,225,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970160770580""",VID11-合成角色展示-Vincent-通用,,,0.0,0,0.0,2704,100,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970282527780""",VID11-合成角色展示-Vincent-通用,,,0.0,0,0.0,3522,112,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970160770380""",VID22-选择+闯关-Vincent-英语,,,0.0,0,0.0,781,23,0.0,0.0
2026-02-09,android,US,0,"=""6970072321780""","=""6970282527980""",VID22-选择+闯关-Vincent-英语,,,0.0,0,0.0,1366,30,0.0,0.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594850510""",PIC20-合成厨师长-Vincent-英语,"=""120239366594850510""",PIC20-合成厨师长-Vincent-英语,2.51,0,0.0,32,1,1186.0,34.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594860510""",PIC21-合成火法师-Vincent-英语,"=""120239366594860510""",PIC21-合成火法师-Vincent-英语,40.97,0,0.0,290,3,38787.0,675.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594870510""",PIC22-合成蛇女-Vincent-英语,"=""120239366594870510""",PIC22-合成蛇女-Vincent-英语,2.71,0,0.0,3,1,1526.0,35.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594880510""",PIC23-合成犀牛-Vincent-英语,"=""120239366594880510""",PIC23-合成犀牛-Vincent-英语,8.2,0,0.0,12,0,6543.0,84.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594800510""",PIC32-机械族阵容-Vincent-英语,"=""120239366594800510""",PIC32-机械族阵容-Vincent-英语,13.27,0,0.0,15,0,5249.0,148.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594810510""",PIC33-魔族阵容-Vincent-英语,"=""120239366594810510""",PIC33-魔族阵容-Vincent-英语,9.75,0,0.0,36,0,4548.0,141.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239366594740510""",PIC34-神族阵容-Vincent-英语,"=""120239366594740510""",PIC34-神族阵容-Vincent-英语,33.04,0,0.0,32,1,19762.0,481.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239423107430510""",PIC五图02-英语,"=""120239423107430510""",PIC五图02-英语,1.0,0,0.0,2,0,461.0,17.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239423107460510""",PIC五图04-英语,"=""120239423107460510""",PIC五图04-英语,57.07,0,0.0,428,13,47128.0,1020.0
2026-02-10,android,BR,0,"=""120239366594720510""","=""120239423107450510""",PIC五图05-英语,"=""120239423107450510""",PIC五图05-英语,3.12,0,0.0,1,0,1688.0,24.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6931593368752""",PIC04-合成场景版-Vincent-韩语,,,0.0,0,0.0,1300,20,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6931592749952""",PIC05-合成祭司-Vincent-韩语,,,0.0,0,0.0,22938,375,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6931593311552""",PIC08-升级进化-Vincent-韩语,,,0.0,0,0.0,8632,133,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939191252952""",PIC16-4级蛇女-Vincent-韩语,,,0.0,0,0.0,22313,329,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939191253152""",PIC17-4级巫妖-Vincent-韩语,,,0.0,0,0.0,12634,141,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939192111552""",PIC18-合成加特林-Vincent-韩语,,,0.0,0,0.0,19357,215,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939192111752""",PIC19-合成修理师-Vincent-韩语,,,0.0,0,0.0,2779,48,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939192112152""",PIC21-合成火法师-Vincent-韩语,,,0.0,0,0.0,202,5,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939192111152""",PIC22-合成蛇女-Vincent-韩语,,,0.0,0,0.0,188,2,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939192224152""",PIC23-合成犀牛-Vincent-韩语,,,0.0,0,0.0,63,0,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6941352867552""",PIC34-神族阵容-Vincent-韩语,,,0.0,0,0.0,2094,46,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6941352859352""",PIC35-横版海报-Vincent-通用,,,0.0,0,0.0,9852,188,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939853826352""",PIC五图01-韩语,,,0.0,0,0.0,22043,535,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939853826152""",PIC五图05-韩语,,,0.0,0,0.0,1833,27,0.0,0.0
2026-02-10,android,KR,0,"=""6931591409752""","=""6939860601752""",PIC五图06-韩语,,,0.0,0,0.0,268,3,0.0,0.0
2026-02-10,android,KR,0,"=""6931593682152""","=""6939193504352""",VID11-合成角色展示-Vincent-韩语,,,0.0,0,0.0,13649,488,0.0,0.0
2026-02-10,android,KR,0,"=""6931593682152""","=""6941085524752""",VID11-合成角色展示-Vincent-韩语,,,0.0,0,0.0,10221,242,0.0,0.0
2026-02-10,android,KR,0,"=""6931593682152""","=""6939193162952""",VID18-角色展示轮播-Vincent-韩语,,,0.0,0,0.0,9914,233,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241486390100572""",PIC05-合成祭司-Vincent-韩语,,,0.0,0,0.0,3081,65,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241467574950572""",PIC16-4级蛇女-Vincent-韩语,,,0.0,0,0.0,641,11,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241467560440572""",PIC五图01-韩语,,,0.0,0,0.0,4608,102,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241467475140572""",PIC五图05-韩语,,,0.0,0,0.0,701,11,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241468014060572""",VID11-合成角色展示-Vincent-韩语,,,0.0,0,0.0,681,11,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241468014200572""",VID18-角色展示轮播-Vincent-韩语,,,0.0,0,0.0,5777,120,0.0,0.0
2026-02-10,android,KR,0,"=""120241467475180572""","=""120241486368860572""",VID24-DMG战斗2-Vincent-韩语,,,0.0,0,0.0,3385,44,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6939216113152""",PIC08-升级进化-Vincent-繁中,,,0.0,0,0.0,2983,32,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6939210114152""",PIC18-合成加特林-Vincent-繁中,,,0.0,0,0.0,3392,57,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941353952552""",PIC18-合成加特林-Vincent-繁中,,,0.0,0,0.0,2344,44,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941395932552""",PIC18-合成加特林-Vincent-繁中,,,0.0,0,0.0,9118,79,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6939210114752""",PIC21-合成火法师-Vincent-繁中,,,0.0,0,0.0,11012,232,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941353952352""",PIC21-合成火法师-Vincent-繁中,,,0.0,0,0.0,5632,91,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941395932752""",PIC21-合成火法师-Vincent-繁中,,,0.0,0,0.0,11848,77,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6939210113952""",PIC22-合成蛇女-Vincent-繁中,,,0.0,0,0.0,373,3,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941353952752""",PIC22-合成蛇女-Vincent-繁中,,,0.0,0,0.0,735,8,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941395932352""",PIC22-合成蛇女-Vincent-繁中,,,0.0,0,0.0,504,3,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941353017152""",PIC34-神族阵容-Vincent-繁中,,,0.0,0,0.0,1149,42,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6941353167752""",PIC35-横版海报-Vincent-通用,,,0.0,0,0.0,2072,66,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6939856067152""",PIC五图01-繁中,,,0.0,0,0.0,9303,220,0.0,0.0
2026-02-10,android,TW,0,"=""6939195938352""","=""6939858185152""",PIC五图05-繁中,,,0.0,0,0.0,1769,21,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941443781752""",PIC04-合成场景版-Vincent-繁中,,,0.0,0,0.0,786,8,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941443781352""",PIC06-立绘卡牌展示-Vincent-繁中,,,0.0,0,0.0,1342,22,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941443781152""",PIC19-合成修理师-Vincent-繁中,,,0.0,0,0.0,3317,49,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941443781952""",PIC32-机械族阵容-Vincent-繁中,,,0.0,0,0.0,2397,50,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941442663952""",VID10-选择英雄+战斗-Vincent,,,0.0,0,0.0,2881,22,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941442664152""",VID21-神族战斗-Vincent-繁中,,,0.0,0,0.0,1631,13,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6939743275552""",VID22-选择+闯关-Vincent-繁中,,,0.0,0,0.0,6282,108,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941442663752""",VID22-选择+闯关-Vincent-繁中,,,0.0,0,0.0,626,12,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6939220725352""",VID24-DMG战斗2-Vincent-繁中,,,0.0,0,0.0,60,0,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6941442664352""",VID24-DMG战斗2-Vincent-繁中,,,0.0,0,0.0,4397,35,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6939743275152""",VID25-合成合成合成-Vincent-繁中,,,0.0,0,0.0,2103,26,0.0,0.0
2026-02-10,android,TW,0,"=""6939217868352""","=""6939220725752""",VID26-魔族失败胜利-Vincent-繁中,,,0.0,0,0.0,3549,31,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120240257805250572""",PIC04-合成场景版-Vincent-繁中,,,0.0,0,0.0,4012,65,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120241465869820572""",PIC18-合成加特林-Vincent-繁中,,,0.0,0,0.0,2976,71,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120241501180420572""",PIC18-合成加特林-Vincent-繁中,,,0.0,0,0.0,3125,35,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120240257912910572""",PIC19-合成修理师-Vincent-繁中,,,0.0,0,0.0,6068,86,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120240257805270572""",PIC30-世界观2-Vincent-繁中,,,0.0,0,0.0,2945,41,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120241465869800572""",PIC五图01-繁中,,,0.0,0,0.0,2670,57,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120241501180390572""",PIC五图01-繁中,,,0.0,0,0.0,2101,29,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120241473277760572""",PIC五图05-繁中,,,0.0,0,0.0,472,4,0.0,0.0
2026-02-10,android,TW,0,"=""120240257805260572""","=""120241465869840572""",VID10-选择英雄+战斗-Vincent,,,0.0,0,0.0,5916,55,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413181152""",PIC04-合成场景版-Vincent-繁中,,,0.0,0,0.0,506,5,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413180952""",PIC06-立绘卡牌展示-Vincent-繁中,,,0.0,0,0.0,1736,19,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413180552""",PIC08-升级进化-Vincent-繁中,,,0.0,0,0.0,134,3,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413180752""",PIC11-战斗PVE-Vincent-繁中,,,0.0,0,0.0,809,15,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413175752""",PIC13-4级厨师长-Vincent-繁中,,,0.0,0,0.0,2305,35,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413176152""",PIC14-4级佛耶哥-Vincent-繁中,,,0.0,0,0.0,966,4,0.0,0.0
2026-02-10,android,TW,0,"=""6941413175152""","=""6941413184352""",PIC15-4级巨魔-Vincent-繁中,,,0.0,0,0.0,3611,36,0.0,0.0
